recommendation_shown_1,recommendation_shown_0,recommendation_shown_2,alias,model_2_id,book_id,model_0_id,decision,team,time,model_1_id
57195,43509,34850,RR,intra_bpe_hybrid,19688,hybrid_learned_weights,recommendation_1,flying_chicken_wings,2021-06-24 13:14:52.098000+00:00,third
19289,39090,44532,Lasse,hybrid_learned_weights,23349,Hybrid_RS,recommendation_0,team404,2021-06-22 09:19:29.702000+00:00,rule_based
29470,1511,49656,Esther Vogt,team404_base_model,64517,Hybrid_MeanAllClassifiers,recommendation_1,DataMinerz,2021-06-08 12:38:22.001000+00:00,teamfivemodel
68083,77693,47330,Yueli,intra_bpe_hybrid,73427,classifier,recommendation_2,D2G2,2021-06-22 10:36:59.181000+00:00,hybrid_learned_weights
45353,6447,74591,Moritz H,lw_bpe_graph,5737,team404_base_model,recommendation_1,the flying chicken wings,2021-06-15 10:28:32.862000+00:00,first
51320,76822,5227,Tillman,model_2,24776,teamfivemodel,recommendation_2,	team404,2021-06-15 14:03:05.205000+00:00,content-based_RS
51846,28678,64723,Niklas,Hybrid_MeanAllClassifiers,53393,team404_base_model,recommendation_0,DataMinerz,2021-06-09 11:13:14.936000+00:00,teamfivemodel
760,7902,49163,bbtong,model_2,67219,teamfivemodel,recommendation_2,Mine from Home,2021-06-14 17:36:06.825000+00:00,first
35883,17440,15816,Moritz H,team404_base_model,58561,lw_bpe_graph,recommendation_2,the flying chicken wings,2021-06-15 10:37:18.463000+00:00,first
56444,65982,65158,J,team404_base_model,3031,Hybrid_MeanAllClassifiers,recommendation_1,flying_chicken_wings,2021-06-12 09:05:48.727000+00:00,teamfivemodel
70649,23659,27741,Lars,content-based_RS,66315,team404_base_model,recommendation_2,team404,2021-06-16 08:49:35.343000+00:00,model_2
42229,11616,19008,RR,third,54066,intra_bpe_hybrid,recommendation_1,flying_chicken_wings,2021-06-22 15:43:36.354000+00:00,Hybrid_RS
4728,41198,67861,Jonathan,team404_base_model,35947,teamfivemodel,recommendation_1,team404,2021-06-13 20:40:23.649000+00:00,Hybrid_MeanAllClassifiers
31696,29934,29383,Sascha,Hybrid_MeanAllClassifiers,5300,teamfivemodel,recommendation_1,team404,2021-06-13 21:31:46.358000+00:00,model_2
61736,25111,15008,Tillman,lw_bpe_graph,10871,first,recommendation_0,	team404,2021-06-15 14:08:13.318000+00:00,Hybrid_MeanAllClassifiers
22870,36442,24564,Harith,team404_base_model,22870,first,recommendation_0,D2G2,2021-06-09 23:57:06.844000+00:00,Hybrid_MeanAllClassifiers
51168,64890,43222,TimG,Hybrid_MeanAllClassifiers,17665,teamfivemodel,recommendation_0,DataMinerz,2021-06-14 14:51:07.738000+00:00,model_2
73045,78983,74398,Lukas,Hybrid_MeanAllClassifiers,74389,teamfivemodel,recommendation_0,Team404,2021-06-17 09:39:57.472000+00:00,lw_bpe_graph
35689,18284,72205,Jakob II,rule_based,19874,hybrid_learned_weights,recommendation_0,DataMinerz,2021-06-25 12:00:23.455000+00:00,classifier
21287,53724,42580,Caioo,rule_based,53475,Hybrid_RS,recommendation_1,flying_chicken_wings,2021-06-22 13:26:32.092000+00:00,classifier
46382,34130,30060,Mimimi,model_2,29948,first,recommendation_2,The Dataworms,2021-06-12 13:04:34.089000+00:00,teamfivemodel
3468,24564,74497,,first,21221,team404_base_model,recommendation_0,,2021-06-09 23:55:27.747000+00:00,model_2
55715,36505,58019,Yueli,third,26662,ensemble,recommendation_1,D2G,2021-06-25 09:32:09+00:00,intra_bpe_hybrid
57117,74953,26473,gbodnya,first,10881,teamfivemodel,recommendation_2,flying chicken wings,2021-06-12 21:32:34.816000+00:00,Hybrid_MeanAllClassifiers
61909,673,10702,Sascha,first,61909,team404_base_model,recommendation_2,team404,2021-06-09 13:29:49.929000+00:00,Hybrid_MeanAllClassifiers
28079,1625,78486,Alina,Hybrid_RS,52305,rule_based,recommendation_0,MineFromHome,2021-06-22 14:52:29.318000+00:00,third
42664,11892,1728,Keyvan Amiri Elyasi,model_2,8109,team404_base_model,recommendation_0,The Dataworms,2021-06-13 09:56:23.061000+00:00,Hybrid_MeanAllClassifiers
3890,43589,28796,Duc,rule_based,9424,hybrid_learned_weights,recommendation_1,DataMinerz,2021-06-25 10:49:20.847000+00:00,ensemble
13115,66622,52157,CC,team404_base_model,5498,Hybrid_MeanAllClassifiers,recommendation_2,	The Dataworms,2021-06-15 13:55:46.381000+00:00,teamfivemodel
62252,33078,18081,Yueli,Hybrid_RS,1640,third,recommendation_0,D2G2,2021-06-22 12:15:23.282000+00:00,classifier
69426,45700,8339,Jonathan B,teamfivemodel,28302,team404_base_model,recommendation_0,DataMinerz,2021-06-14 13:11:21.681000+00:00,Hybrid_MeanAllClassifiers
59342,69803,11975,Yossef Elbialy,first,67848,teamfivemodel,recommendation_1,Team404,2021-06-12 08:37:10.200000+00:00,model_2
55039,19430,66201,bbtong,model_2,62732,first,recommendation_2,Mine from Home,2021-06-14 17:35:36.873000+00:00,lw_bpe_graph
48410,11725,38810,Rahul,content-based_RS,71805,first,recommendation_2,D2G2,2021-06-15 13:08:40.553000+00:00,lw_bpe_graph
9066,5858,33802,Yueli,rule_based,10078,intra_bpe_hybrid,recommendation_0,D2G2,2021-06-22 11:31:29.015000+00:00,Hybrid_RS
28490,16875,70630,Estelle,teamfivemodel,3857,team404_base_model,recommendation_0,dataminerz,2021-06-09 15:49:09.222000+00:00,Hybrid_MeanAllClassifiers
77342,3746,15322,Caioo,rule_based,11265,third,recommendation_1,flying_chicken_wings,2021-06-22 13:22:53.131000+00:00,Hybrid_RS
56174,41611,70515,Geumbich Hwang,model_2,24979,Hybrid_MeanAllClassifiers,recommendation_1,MannheimMiners,2021-06-12 11:32:27.121000+00:00,teamfivemodel
9175,5227,60010,gbodnya,content-based_RS,78480,model_2,recommendation_0,flying chicken wings,2021-06-24 12:45:16.196000+00:00,Hybrid_MeanAllClassifiers
21733,9849,51299,roma,third,53929,intra_bpe_hybrid,recommendation_0,flying chicken wings,2021-06-22 17:55:45.742000+00:00,Hybrid_RS
9458,5348,52528,Rahul,intra_bpe_hybrid,70197,classifier,recommendation_0,D2G2,2021-06-23 11:04:56.345000+00:00,rule_based
67883,67389,41383,Harith,hybrid_learned_weights,49803,rule_based,recommendation_0,D2G2,2021-06-25 01:39:38.528000+00:00,classifier
26380,56225,59437,Rahul,hybrid_learned_weights,35456,rule_based,recommendation_2,D2G2,2021-06-24 12:03:53.268000+00:00,third
28332,48054,68904,Iris,model_2,48054,Hybrid_MeanAllClassifiers,recommendation_0,MineFromHome,2021-06-15 09:40:11.313000+00:00,lw_bpe_graph
33948,32486,18537,Jerome,Hybrid_MeanAllClassifiers,18537,model_2,recommendation_1,team404,2021-06-11 11:35:57.566000+00:00,teamfivemodel
47451,61365,56587,DP,first,17009,model_2,recommendation_0,MannheimMiners,2021-06-11 11:29:29.857000+00:00,Hybrid_MeanAllClassifiers
56817,72660,49926,seb,model_2,44197,teamfivemodel,recommendation_1,D2G2,2021-06-10 07:36:38.935000+00:00,team404_base_model
24495,67653,36227,Yueli,first,54190,teamfivemodel,recommendation_1,D2G2,2021-06-15 12:41:41.871000+00:00,lw_bpe_graph
76493,43030,75472,Farida,Hybrid_MeanAllClassifiers,48231,teamfivemodel,recommendation_2,DataMinerz,2021-06-14 14:47:42.760000+00:00,first
77349,71426,78182,C,teamfivemodel,47068,first,recommendation_1,The Dataworms,2021-06-15 13:24:05.286000+00:00,team404_base_model
50569,16476,62481,gbodnya,lw_bpe_graph,33494,content-based_RS,recommendation_0,flying chicken wings,2021-06-24 12:50:35.146000+00:00,first
30568,29418,35569,Zhuoyan,model_2,78314,Hybrid_MeanAllClassifiers,recommendation_2,The Dataworms,2021-06-13 09:07:08.906000+00:00,team404_base_model
54858,54858,32233,RR,third,68772,Hybrid_RS,recommendation_1,flying_chicken_wings,2021-06-24 12:57:05.559000+00:00,hybrid_learned_weights
67828,44125,65717,Simon,teamfivemodel,54586,lw_bpe_graph,recommendation_1,MineFromHome,2021-06-14 18:10:23.655000+00:00,team404_base_model
35835,35835,23412,J,teamfivemodel,38368,first,recommendation_2,flying_chicken_wings,2021-06-12 11:44:31.709000+00:00,model_2
76062,20749,39000,Moritz H,Hybrid_MeanAllClassifiers,39000,lw_bpe_graph,recommendation_2,the flying chicken wings,2021-06-15 10:18:38.221000+00:00,team404_base_model
46137,56725,30961,Marvin O.,Hybrid_MeanAllClassifiers,36175,team404_base_model,recommendation_0,MannheimMiners,2021-06-11 19:15:07.159000+00:00,first
72743,29782,77891,Jakob,hybrid_learned_weights,24603,third,recommendation_2,DataMinerz,2021-06-21 18:10:43.620000+00:00,rule_based
26113,54183,13065,gbodnya,model_2,8859,team404_base_model,recommendation_0,flying chicken wings,2021-06-23 19:45:20.160000+00:00,first
35021,28285,63950,Niklas,lw_bpe_graph,59879,model_2,recommendation_0,DataMinerz,2021-06-14 16:25:48.157000+00:00,team404_base_model
59995,43275,32713,Jerome,hybrid_learned_weights,18601,intra_bpe_hybrid,recommendation_0,team404,2021-06-23 10:26:26.862000+00:00,Hybrid_RS
30090,30090,76226,Sascha,hybrid_learned_weights,6798,classifier,recommendation_2,team404,2021-06-24 15:11:33.356000+00:00,ensemble
30837,29675,67861,Lasse,team404_base_model,68759,first,recommendation_1,team404,2021-06-10 09:11:10.467000+00:00,teamfivemodel
11084,46860,27657,Morris,first,44662,Hybrid_MeanAllClassifiers,recommendation_0,MannheimMiners,2021-06-16 08:56:11.784000+00:00,content-based_RS
78830,44153,71730,Jerome,hybrid_learned_weights,68764,classifier,recommendation_2,team404,2021-06-22 14:07:39.018000+00:00,intra_bpe_hybrid
71454,53497,67202,MarBoe,lw_bpe_graph,3875,team404_base_model,recommendation_1,MannheimMiners,2021-06-16 18:17:26.004000+00:00,teamfivemodel
10987,15697,61686,Jakob,rule_based,47632,intra_bpe_hybrid,recommendation_2,DataMinerz,2021-06-21 19:36:14.376000+00:00,hybrid_learned_weights
12325,37632,52305,Geumbich Hwang,teamfivemodel,259,Hybrid_MeanAllClassifiers,recommendation_0,MannheimMiners,2021-06-16 07:15:52.430000+00:00,content-based_RS
57277,45245,9160,Zhuoyan,model_2,59750,lw_bpe_graph,recommendation_2,The Dataworms,2021-06-15 14:15:11.281000+00:00,first
381,11197,77621,Marvin O.,model_2,78303,first,recommendation_1,MannheimMiners,2021-06-11 19:21:51.942000+00:00,team404_base_model
37163,39810,52979,LF,model_2,36620,first,recommendation_1,D2G2,2021-06-10 21:57:18.172000+00:00,team404_base_model
66160,48763,48763,Harith,hybrid_learned_weights,17348,intra_bpe_hybrid,recommendation_0,D2G2,2021-06-25 01:22:42.216000+00:00,rule_based
32560,51443,9883,gbodnya,model_2,51443,Hybrid_MeanAllClassifiers,recommendation_1,flying chicken wings,2021-06-24 12:46:07.217000+00:00,lw_bpe_graph
69059,41154,17204,Jerome,third,13131,intra_bpe_hybrid,recommendation_0,team404,2021-06-23 10:01:09.135000+00:00,hybrid_learned_weights
54574,63157,62091,Alina,first,24078,team404_base_model,recommendation_2,MineFromHome,2021-06-12 13:01:31.248000+00:00,Hybrid_MeanAllClassifiers
68200,52291,56043,Tim Bleil,intra_bpe_hybrid,5384,classifier,recommendation_2,DataMinerz,2021-06-23 15:56:59.417000+00:00,hybrid_learned_weights
23791,76044,51810,RR,third,16340,hybrid_learned_weights,recommendation_0,flying_chicken_wings,2021-06-24 13:09:14.148000+00:00,ensemble
64021,47578,56831,TimG,team404_base_model,56939,model_2,recommendation_2,DataMinerz,2021-06-14 14:46:51.836000+00:00,teamfivemodel
10978,630,32007,Marvin O.,model_2,1235,team404_base_model,recommendation_1,MannheimMiners,2021-06-11 19:23:59.562000+00:00,Hybrid_MeanAllClassifiers
42888,625,48838,Harith,model_2,39515,teamfivemodel,recommendation_1,D2G2,2021-06-09 21:00:59.734000+00:00,Hybrid_MeanAllClassifiers
59529,65400,21308,CC,Hybrid_MeanAllClassifiers,17009,lw_bpe_graph,recommendation_0,	The Dataworms,2021-06-15 12:48:59.916000+00:00,teamfivemodel
78528,22719,65984,Keyvan Amiri Elyasi,team404_base_model,24078,model_2,recommendation_2,The Dataworms,2021-06-15 14:50:57.810000+00:00,Hybrid_MeanAllClassifiers
31533,1179,31533,Keyvan Amiri Elyasi,hybrid_learned_weights,12209,rule_based,recommendation_1,the dataworms,2021-06-22 12:02:07.633000+00:00,intra_bpe_hybrid
29645,57545,29078,Mimimi,model_2,25367,teamfivemodel,recommendation_0,The Dataworms,2021-06-12 13:00:24.597000+00:00,Hybrid_MeanAllClassifiers
61571,21255,75876,Lasse,teamfivemodel,56705,first,recommendation_0,team404,2021-06-10 09:22:29.766000+00:00,Hybrid_MeanAllClassifiers
58177,20911,30745,Duc,third,58358,Hybrid_RS,recommendation_1,DataMinerz,2021-06-25 10:44:10.879000+00:00,hybrid_learned_weights
64121,55718,19643,Duc,hybrid_learned_weights,39906,rule_based,recommendation_2,DataMinerz,2021-06-25 10:48:04.131000+00:00,third
77357,31116,18719,Mimimi,hybrid_learned_weights,27261,Hybrid_RS,recommendation_0,The dataworms,2021-06-25 08:24:29.022000+00:00,rule_based
77974,15002,49842,Caioo,model_2,37731,first,recommendation_0,flying chicken wings,2021-06-12 09:00:57.245000+00:00,team404_base_model
33728,52325,30441,Guszti,model_2,61707,first,recommendation_2,flying chicken wings,2021-06-12 17:11:00.014000+00:00,Hybrid_MeanAllClassifiers
9118,70196,74659,Moritz H,intra_bpe_hybrid,3583,classifier,recommendation_2,the flying chicken wings,2021-06-24 15:49:58.192000+00:00,Hybrid_RS
51330,7413,29303,DH,classifier,29813,Hybrid_RS,recommendation_0,D2G2,2021-06-25 09:30:41.288000+00:00,intra_bpe_hybrid
6309,44537,44537,DH,rule_based,22313,Hybrid_RS,recommendation_0,D2G2,2021-06-25 09:25:37.933000+00:00,classifier
20939,3768,27775,Yossef Elbialy,first,43762,model_2,recommendation_1,Team404,2021-06-12 08:49:36.665000+00:00,teamfivemodel
31788,43624,75558,DP,Hybrid_MeanAllClassifiers,27334,first,recommendation_1,MannheimMiners,2021-06-16 15:59:42.136000+00:00,teamfivemodel
51184,10047,78269,Zhuoyan,model_2,57674,Hybrid_MeanAllClassifiers,recommendation_0,The Dataworms,2021-06-15 13:10:50.427000+00:00,lw_bpe_graph
61839,74072,6583,Zhuoyan,lw_bpe_graph,12640,model_2,recommendation_2,The Dataworms,2021-06-15 13:08:36.671000+00:00,Hybrid_MeanAllClassifiers
499,47762,499,Duc,hybrid_learned_weights,68772,rule_based,recommendation_1,DataMinerz,2021-06-25 10:46:11.549000+00:00,intra_bpe_hybrid
16793,54041,53068,Rahul,classifier,47336,ensemble,recommendation_2,D2G2,2021-06-25 10:29:13.018000+00:00,intra_bpe_hybrid
29032,67059,31955,Angie,teamfivemodel,35236,first,recommendation_1,D2G2,2021-06-09 18:23:19.081000+00:00,model_2
67861,28953,3059,Estelle,model_2,3523,teamfivemodel,recommendation_2,DataMinerz,2021-06-09 15:57:02.136000+00:00,team404_base_model
72736,13687,34835,Jerome,classifier,25488,intra_bpe_hybrid,recommendation_0,team404,2021-06-23 10:33:25.372000+00:00,Hybrid_RS
50773,13725,49890,Esther Vogt,classifier,45935,ensemble,recommendation_0,DataMinerz,2021-06-25 12:34:51.390000+00:00,rule_based
51046,41611,56174,Niklas,teamfivemodel,24979,Hybrid_MeanAllClassifiers,recommendation_0,DataMinerz,2021-06-08 10:02:46.557000+00:00,first
69023,12026,54963,seb,first,66319,Hybrid_MeanAllClassifiers,recommendation_1,D2G2,2021-06-10 07:34:58.045000+00:00,team404_base_model
18938,6147,37379,Lasse,model_2,63908,team404_base_model,recommendation_1,team404,2021-06-13 14:29:39.177000+00:00,first
60741,15466,15466,Yueli,teamfivemodel,57018,model_2,recommendation_1,D2G2,2021-06-10 11:44:45.422000+00:00,first
29944,71440,7413,RR,Hybrid_RS,76437,rule_based,recommendation_1,flying_chicken_wings,2021-06-22 15:43:50.092000+00:00,hybrid_learned_weights
37852,50030,50030,RR,third,20388,Hybrid_RS,recommendation_1,flying_chicken_wings,2021-06-24 13:06:46.359000+00:00,classifier
66676,46382,34270,Harith,team404_base_model,71863,teamfivemodel,recommendation_2,D2G2,2021-06-09 21:20:06.285000+00:00,model_2
32183,11466,32183,Caioo,teamfivemodel,9626,model_2,recommendation_2,flying chicken wings,2021-06-12 09:02:25.378000+00:00,first
37513,15847,44058,Zhuoyan,Hybrid_MeanAllClassifiers,69589,first,recommendation_0,The Dataworms,2021-06-13 09:02:21.570000+00:00,model_2
47864,60250,17019,Morris,teamfivemodel,59032,lw_bpe_graph,recommendation_2,MannheimMiners,2021-06-16 09:00:03.030000+00:00,model_2
34043,51046,56174,Guszti,teamfivemodel,24979,first,recommendation_0,flying chicken wings,2021-06-12 17:14:13.163000+00:00,team404_base_model
73124,78126,42136,J,Hybrid_MeanAllClassifiers,36095,teamfivemodel,recommendation_1,flying_chicken_wings,2021-06-19 13:34:03.398000+00:00,first
45318,27330,20936,TimG,teamfivemodel,49738,model_2,recommendation_1,DataMinerz,2021-06-14 14:47:31.948000+00:00,Hybrid_MeanAllClassifiers
66187,74152,1941,Lukas,first,35579,content-based_RS,recommendation_1,Team404,2021-06-16 15:29:49.175000+00:00,lw_bpe_graph
42222,25926,75326,Moritz H,intra_bpe_hybrid,12725,Hybrid_RS,recommendation_1,the flying chicken wings,2021-06-24 15:43:07.384000+00:00,third
46136,74014,67149,Alina,Hybrid_RS,55221,third,recommendation_2,MineFromHome,2021-06-22 14:52:35.759000+00:00,rule_based
47440,75422,47440,seb,hybrid_learned_weights,75422,third,recommendation_0,D2G2,2021-06-23 08:44:47.937000+00:00,intra_bpe_hybrid
63135,4369,10482,seb,third,10482,classifier,recommendation_1,D2G2,2021-06-23 08:47:42.237000+00:00,intra_bpe_hybrid
73359,31416,31416,seb,intra_bpe_hybrid,75422,rule_based,recommendation_1,D2G2,2021-06-23 08:44:51.614000+00:00,Hybrid_RS
10486,41847,59302,RR,hybrid_learned_weights,59032,Hybrid_RS,recommendation_1,flying_chicken_wings,2021-06-24 12:55:53.575000+00:00,ensemble
61827,36071,6177,Duc,model_2,44452,teamfivemodel,recommendation_0,DataMinerz,2021-06-14 14:22:14.080000+00:00,Hybrid_MeanAllClassifiers
40536,22627,8498,Duc,hybrid_learned_weights,26764,ensemble,recommendation_1,DataMinerz,2021-06-25 10:43:37.502000+00:00,Hybrid_RS
13739,62211,28335,Sascha,rule_based,65903,third,recommendation_0,team404,2021-06-22 14:32:01.904000+00:00,classifier
35397,59380,38820,Jakob,hybrid_learned_weights,32754,classifier,recommendation_2,DataMinerz,2021-06-21 19:23:28.108000+00:00,rule_based
68403,54447,79018,Keyvan Amiri Elyasi,third,71698,classifier,recommendation_1,the dataworms,2021-06-22 15:21:22.610000+00:00,intra_bpe_hybrid
8339,45700,35418,Esther Vogt,Hybrid_MeanAllClassifiers,35418,team404_base_model,recommendation_0,DataMinerz,2021-06-14 14:57:01.322000+00:00,teamfivemodel
70113,70113,76285,RR,classifier,4120,hybrid_learned_weights,recommendation_1,flying_chicken_wings,2021-06-24 13:09:07.727000+00:00,intra_bpe_hybrid
57452,2179,72191,Estelle,model_2,30725,first,recommendation_0,DataMinerz,2021-06-09 16:34:13.905000+00:00,team404_base_model
39963,11084,44549,Duc,team404_base_model,62812,model_2,recommendation_1,DataMinerz,2021-06-09 14:43:01.389000+00:00,first
61837,61837,61837,Alina,first,55488,Hybrid_MeanAllClassifiers,recommendation_0,MineFromHome,2021-06-12 12:27:14.764000+00:00,team404_base_model
51133,55210,52221,Luis,model_2,51133,lw_bpe_graph,recommendation_1,MannheimMiners,2021-06-16 10:01:25.779000+00:00,Hybrid_MeanAllClassifiers
55658,58164,53190,Nazanin,Hybrid_MeanAllClassifiers,47014,team404_base_model,recommendation_1,Dataworms,2021-06-16 15:27:47.089000+00:00,teamfivemodel
44190,61244,43975,DP,first,16585,lw_bpe_graph,recommendation_1,MannheimMiners,2021-06-16 15:56:25.250000+00:00,model_2
3850,76025,47046,Yueli,classifier,38819,rule_based,recommendation_2,D2G2,2021-06-25 19:41:50.133000+00:00,intra_bpe_hybrid
70631,47713,70631,Esther Vogt,Hybrid_RS,8208,classifier,recommendation_1,DataMinerz,2021-06-25 06:52:58.721000+00:00,hybrid_learned_weights
59536,7268,38228,MR,model_2,74089,first,recommendation_2,Mine From Home,2021-06-14 19:32:33.203000+00:00,Hybrid_MeanAllClassifiers
24450,54183,52718,LF,Hybrid_MeanAllClassifiers,52718,team404_base_model,recommendation_1,D2G2,2021-06-12 07:31:41.360000+00:00,model_2
64773,11714,21090,Esther Vogt,model_2,40362,first,recommendation_0,DataMinerz,2021-06-14 14:53:42.690000+00:00,teamfivemodel
36024,48965,24293,Keyvan Amiri Elyasi,rule_based,61339,classifier,recommendation_2,the dataworms,2021-06-22 08:09:49.642000+00:00,third
24678,74846,14526,C,teamfivemodel,59985,team404_base_model,recommendation_2,The Dataworms,2021-06-13 13:31:05.922000+00:00,Hybrid_MeanAllClassifiers
60780,50356,60780,CC,model_2,50356,Hybrid_MeanAllClassifiers,recommendation_1,	The Dataworms,2021-06-15 13:55:09.656000+00:00,first
65993,32945,35873,Yossef Elbialy,model_2,31548,first,recommendation_0,Team404,2021-06-12 08:38:45.800000+00:00,teamfivemodel
10008,10303,45316,Angie,team404_base_model,22775,first,recommendation_0,D2G2,2021-06-09 19:14:48.837000+00:00,Hybrid_MeanAllClassifiers
34708,71710,22598,Jonathan,first,76150,content-based_RS,recommendation_0,team404,2021-06-16 08:51:33.347000+00:00,teamfivemodel
21817,47287,56184,Keyvan Amiri Elyasi,Hybrid_RS,52685,classifier,recommendation_0,the dataworms,2021-06-23 10:15:10.175000+00:00,hybrid_learned_weights
58244,49355,11752,Jakob,rule_based,39957,classifier,recommendation_2,DataMinerz,2021-06-21 19:39:58.420000+00:00,third
54531,12124,7073,LF,first,47838,model_2,recommendation_2,D2G2,2021-06-12 07:40:43.145000+00:00,teamfivemodel
72280,72280,13109,Sascha,classifier,78680,hybrid_learned_weights,recommendation_1,team404,2021-06-22 14:48:29.028000+00:00,rule_based
73434,48652,54613,roma,third,62200,intra_bpe_hybrid,recommendation_2,flying chicken wings,2021-06-24 11:32:20.387000+00:00,classifier
72276,2530,51579,gbodnya,team404_base_model,58067,model_2,recommendation_2,flying chicken wings,2021-06-12 21:15:24.416000+00:00,teamfivemodel
66266,54150,33698,Caioo,hybrid_learned_weights,51002,rule_based,recommendation_0,flying_chicken_wings,2021-06-22 13:30:13.380000+00:00,classifier
68065,68065,68065,Jakob,rule_based,50648,intra_bpe_hybrid,recommendation_0,DataMinerz,2021-06-21 19:16:56.688000+00:00,classifier
26012,7598,57687,DP,teamfivemodel,25513,model_2,recommendation_2,MannheimMiners,2021-06-16 15:56:29.887000+00:00,content-based_RS
77767,14971,31880,CC,content-based_RS,47192,model_2,recommendation_1,	The Dataworms,2021-06-15 13:18:58.283000+00:00,lw_bpe_graph
54726,13537,3239,roma,hybrid_learned_weights,7084,rule_based,recommendation_2,flying chicken wings,2021-06-22 17:49:56.957000+00:00,Hybrid_RS
69534,27105,14865,Rahul,intra_bpe_hybrid,11688,third,recommendation_2,D2G2,2021-06-24 12:09:53.578000+00:00,rule_based
19023,47576,51208,roma,classifier,70803,rule_based,recommendation_0,flying chicken wings,2021-06-24 11:45:03.087000+00:00,hybrid_learned_weights
57687,54300,9035,Jonathan B,hybrid_learned_weights,47893,classifier,recommendation_1,DataMinerz,2021-06-25 17:37:36.569000+00:00,ensemble
30757,66331,71057,Farida,team404_base_model,72959,first,recommendation_2,DataMinerz,2021-06-10 16:44:07.968000+00:00,Hybrid_MeanAllClassifiers
9706,77878,50398,Lukas,lw_bpe_graph,43032,first,recommendation_2,Team404,2021-06-15 14:14:05.859000+00:00,Hybrid_MeanAllClassifiers
45599,62691,65342,Esther Vogt,classifier,14189,Hybrid_RS,recommendation_1,DataMinerz,2021-06-25 06:52:05.694000+00:00,third
65478,69464,32132,Guszti,third,62494,hybrid_learned_weights,recommendation_2,flying chicken wings,2021-06-22 17:48:41.413000+00:00,intra_bpe_hybrid
19703,9870,74741,Esther Vogt,Hybrid_MeanAllClassifiers,72777,model_2,recommendation_0,DataMinerz,2021-06-14 14:56:26.481000+00:00,team404_base_model
21680,48669,19761,DP,lw_bpe_graph,21497,first,recommendation_0,MannheimMiners,2021-06-16 15:59:16.918000+00:00,content-based_RS
65193,6546,68783,Yueli,first,457,content-based_RS,recommendation_0,D2G2,2021-06-15 12:40:16.978000+00:00,Hybrid_MeanAllClassifiers
20287,50864,20287,J,hybrid_learned_weights,20083,intra_bpe_hybrid,recommendation_1,flying_chicken_wings,2021-06-24 11:39:19.263000+00:00,Hybrid_RS
43212,35576,69426,roma,Hybrid_MeanAllClassifiers,49952,first,recommendation_2,flying chicken wings,2021-06-14 09:42:05.221000+00:00,model_2
43188,20221,28854,Harith,Hybrid_MeanAllClassifiers,6790,team404_base_model,recommendation_2,D2G2,2021-06-15 12:28:20.503000+00:00,lw_bpe_graph
19533,838,75401,,model_2,50338,teamfivemodel,recommendation_1,,2021-06-15 14:21:59.872000+00:00,team404_base_model
64371,63384,63382,Jakob,Hybrid_RS,68427,classifier,recommendation_1,DataMinerz,2021-06-24 19:40:01.407000+00:00,intra_bpe_hybrid
17307,61491,51673,Jakob,third,44508,classifier,recommendation_1,DataMinerz,2021-06-21 19:42:58.077000+00:00,intra_bpe_hybrid
30382,7592,34548,Jakob,classifier,53100,rule_based,recommendation_0,DataMinerz,2021-06-21 19:41:50.496000+00:00,hybrid_learned_weights
67801,27429,6369,,rule_based,35898,third,recommendation_0,,2021-06-22 08:54:38.504000+00:00,classifier
56749,47397,5060,Geumbich Hwang,lw_bpe_graph,54612,teamfivemodel,recommendation_1,MannheimMiners,2021-06-16 07:17:26.615000+00:00,first
68778,59089,72015,Moritz H,lw_bpe_graph,13056,teamfivemodel,recommendation_2,the flying chicken wings,2021-06-15 10:11:26.564000+00:00,team404_base_model
52454,7440,59438,Morris,lw_bpe_graph,39076,team404_base_model,recommendation_0,MannheimMiners,2021-06-16 08:56:05.376000+00:00,model_2
63593,63593,35835,roma,Hybrid_RS,38368,hybrid_learned_weights,recommendation_1,flying chicken wings,2021-06-24 11:49:09.002000+00:00,ensemble
31512,70743,33606,Guszti,model_2,24554,teamfivemodel,recommendation_1,flying chicken wings,2021-06-12 09:26:20.419000+00:00,Hybrid_MeanAllClassifiers
46457,16903,16903,gbodnya,teamfivemodel,71784,first,recommendation_2,flying chicken wings,2021-06-12 21:32:41.241000+00:00,Hybrid_MeanAllClassifiers
70826,29191,57382,Lars,first,26379,teamfivemodel,recommendation_2,team404,2021-06-16 08:35:45.871000+00:00,model_2
41819,76063,6292,Morris,team404_base_model,27237,Hybrid_MeanAllClassifiers,recommendation_1,MannheimMiners,2021-06-16 08:55:35.259000+00:00,content-based_RS
10926,38598,18749,MR,team404_base_model,73973,Hybrid_MeanAllClassifiers,recommendation_0,Mine From Home,2021-06-14 19:32:40.504000+00:00,lw_bpe_graph
36980,58902,41217,Nazanin,lw_bpe_graph,45827,first,recommendation_0,Dataworms,2021-06-16 16:29:49.475000+00:00,Hybrid_MeanAllClassifiers
58181,50449,50449,Nazanin,teamfivemodel,29448,Hybrid_MeanAllClassifiers,recommendation_0,Dataworms,2021-06-13 10:54:19.769000+00:00,team404_base_model
22953,78228,29032,DP,model_2,14037,teamfivemodel,recommendation_1,MannheimMiners,2021-06-11 11:21:15.489000+00:00,Hybrid_MeanAllClassifiers
48779,28403,40166,Harith,classifier,47621,Hybrid_RS,recommendation_0,D2G2,2021-06-25 01:20:58.320000+00:00,rule_based
